"date","ARIMA","UCM","ML"
2017-12-17 07:40:00,20345.6301525744,21859.3058388612,19826.8287350184
2017-12-17 07:50:00,20597.2112843402,22295.8049130516,20452.8935588438
2017-12-17 08:00:00,21262.1042684827,22783.9355238394,21039.0482670951
2017-12-17 08:10:00,22064.767879818,23292.6930638449,21487.7678448426
2017-12-17 08:20:00,22406.1994130047,23796.5552768611,21981.3477267547
2017-12-17 08:30:00,22873.4215120744,24278.7078805021,22409.8200037888
2017-12-17 08:40:00,23334.6535804891,24732.3209313512,22980.7126811551
2017-12-17 08:50:00,23783.9056070616,25159.7817052326,23572.2676612295
2017-12-17 09:00:00,24442.8085605492,25570.1830217602,24150.852044682
2017-12-17 09:10:00,24646.4694762771,25975.6883933643,24657.6798208735
2017-12-17 09:20:00,25311.3624604196,26387.5869097387,25261.3676131028
2017-12-17 09:30:00,25850.4648884131,26812.8772666633,26068.1093640138
2017-12-17 09:40:00,26149.9662362168,27252.0800794726,26741.524869376
2017-12-17 09:50:00,26347.6371212897,27698.7012543211,27246.5350719244
2017-12-17 10:00:00,26641.1484384385,28140.4135855176,27686.2047343185
2017-12-17 10:10:00,27347.9716176979,28561.6607260374,28141.4063662801
2017-12-17 10:20:00,27677.4230993086,28947.089941283,28596.9806512589
2017-12-17 10:30:00,27671.4330686537,29285.04696842,29052.4059928542
2017-12-17 10:40:00,27641.4829348467,29570.3522921623,29474.8446927603
2017-12-17 10:50:00,27982.9144680335,29805.7259543203,29851.8488573979
2017-12-17 11:00:00,28312.3659496442,30001.5081171994,30030.2320829281
2017-12-17 11:10:00,28689.7376472928,30173.6789357745,30254.1977978483
2017-12-17 11:20:00,28701.7176988689,30340.5421866591,30464.9899150888
2017-12-17 11:30:00,28725.6778020209,30518.7293199663,30639.549545719
2017-12-17 11:40:00,28779.5880487138,30719.3438081471,30763.0121474345
2017-12-17 11:50:00,28587.907184562,30945.0644868942,30788.0092669758
2017-12-17 12:00:00,28911.3686355178,31188.8578975383,30882.9345719839
2017-12-17 12:10:00,29354.6306314354,31434.6436596745,31105.9604266417
2017-12-17 12:20:00,29821.852730505,31659.8717428274,31324.1410135274
2017-12-17 12:30:00,29737.9923500052,31839.5812329529,31457.9816927863
2017-12-17 12:40:00,29743.9823806601,31951.1943901959,31555.8410890314
2017-12-17 12:50:00,30079.4238831919,31979.1224141056,31619.7588747206
2017-12-17 13:00:00,29995.5635124259,31918.2597019333,31558.9659083646
2017-12-17 13:10:00,29977.5934301949,31775.626972462,31365.1318899529
2017-12-17 13:20:00,29755.9624322361,31569.7601831538,31121.8058177976
2017-12-17 13:30:00,29642.1519179293,31327.8707337498,30906.5329926993
2017-12-17 13:40:00,29198.8899317455,31081.2423870532,30744.9733310793
2017-12-17 13:50:00,29007.2090675937,30859.6963836755,30632.9942897631
2017-12-17 14:00:00,28689.7376472928,30686.1747688973,30493.7555938644
2017-12-17 14:10:00,28827.5082647518,30572.5154462179,30257.2529654257
2017-12-17 14:20:00,28929.3387177488,30517.3092456494,30105.7848476906
2017-12-17 14:30:00,28905.3786145967,30506.3667379688,30021.5299751065
2017-12-17 14:40:00,28977.2589337867,30515.8429903058,29908.4542915473
2017-12-17 14:50:00,28905.3786145967,30517.5584488981,29868.4914261724
2017-12-17 15:00:00,28803.5481518659,30485.6087093433,29720.8358246215
2017-12-17 15:10:00,28869.4384501348,30403.0611329997,29481.1608434927
2017-12-17 15:20:00,28581.9171539071,30267.4528170612,29231.7966914861
2017-12-17 15:30:00,28683.7476166379,30093.9557796765,29076.4867390566
2017-12-17 15:40:00,28533.996947603,29915.4422435854,28917.1590975974
2017-12-17 15:50:00,28276.4257851823,29779.2062946353,28679.5709907634
2017-12-17 16:00:00,28030.8346840714,29740.6883689916,28483.3286556479
2017-12-17 16:10:00,28222.5155482232,29855.1017364338,28303.9150714235
2017-12-17 16:20:00,28174.5953321852,30168.2750967068,28221.0025503948
2017-12-17 16:30:00,28240.4856207204,30708.2244762445,28283.0037237645
2017-12-17 16:40:00,28881.4185017108,31478.9094029413,28448.7051336316
2017-12-17 16:50:00,29480.4211973183,32457.3162869147,28690.2367012941
2017-12-17 17:00:00,30390.9052825717,33594.4944896011,29092.6505100598
2017-12-17 17:10:00,32181.9233290053,34820.5332462446,29811.0070431751
2017-12-17 17:20:00,35212.8769520369,36052.8183526344,30912.2340322287
2017-12-17 17:30:00,36548.6529509769,37206.3578449583,32518.1230333887
2017-12-17 17:40:00,36848.1542987806,38204.61122534,34721.1973636355
2017-12-17 17:50:00,37153.6456675055,38989.1595308399,36772.8903477626
2017-12-17 18:00:00,37135.6755852745,39526.7319279469,37944.0501040054
2017-12-17 18:10:00,37057.8052354296,39812.5291652926,38524.9811798141
2017-12-17 18:20:00,36848.1542987806,39869.3832007304,38836.3183706887
2017-12-17 18:30:00,36470.782601132,39742.9637073838,39018.2342740632
2017-12-17 18:40:00,36608.5532185909,39493.8719021102,39081.6116883182
2017-12-17 18:50:00,36578.6030847839,39187.9440224897,39145.1058224149
2017-12-17 19:00:00,36590.5831363599,38886.3409635294,39179.0346165206
2017-12-17 19:10:00,36662.4634652837,38636.9873587255,39189.7645129421
2017-12-17 19:20:00,36452.812518901,38468.6497411534,39236.6722299565
2017-12-17 19:30:00,36099.4009341382,38388.4613008394,39341.9833186566
2017-12-17 19:40:00,35853.8098330273,38383.0973936548,39457.4856077269
2017-12-17 19:50:00,35889.7499877555,38423.1880255771,39557.2718941122
2017-12-17 20:00:00,35668.1189897967,38470.0280553009,39718.0939496584
2017-12-17 20:10:00,36003.5605020623,38483.3013003633,39822.6595849342
2017-12-17 20:20:00,35859.7998539485,38428.425704124,39801.7092048457
2017-12-17 20:30:00,35787.9195347585,38282.2649343236,39589.9923981246
2017-12-17 20:40:00,35434.5079402619,38036.3048516285,39325.4825138146
2017-12-17 20:50:00,35063.1262732681,37696.8914555093,39156.6830390594
2017-12-17 21:00:00,34751.6448738883,37282.6763989089,38962.2863909944
2017-12-17 21:10:00,34230.5125378596,36819.9165631834,38662.5570107577
2017-12-17 21:20:00,33733.340304983,36336.6367698853,38371.9013028769
2017-12-17 21:30:00,33421.8589056032,35856.828219356,38100.991384078
2017-12-17 21:40:00,32918.6966420717,35395.7963960616,37695.6275376814
2017-12-17 21:50:00,32804.8861277649,34957.5089905644,37060.7409820264
2017-12-17 22:00:00,32169.9432774293,34534.3819155497,36360.4832037587
2017-12-17 22:10:00,31966.2823617015,34109.4608364037,35619.2396027323
2017-12-17 22:20:00,31546.9804786697,33660.4983672693,34791.862323283
2017-12-17 22:30:00,30858.1273816413,33165.0780587369,33994.8605429389
2017-12-17 22:40:00,30594.5661982995,32605.758063075,33167.7764318025
2017-12-17 22:50:00,30031.503667154,31974.2289754139,32313.5429603119
2017-12-17 23:00:00,29168.9397979385,31273.6927038491,31430.6709019492
2017-12-17 23:10:00,28468.106649334,30519.0275356728,30567.7833185374
2017-12-17 23:20:00,27743.3133878437,29734.7375222916,29771.2776804801
2017-12-17 23:30:00,27048.4702698942,28951.1079953495,28956.2386096976
2017-12-17 23:40:00,26425.5074711347,28199.3230277721,28144.767708047
2017-12-17 23:50:00,25778.5845594893,27506.4831689129,27428.428992379
2017-12-18 00:00:00,25538.5861791676,26891.4610215509,26770.9534535438
2017-12-18 00:10:00,25084.0660912573,26362.3519289575,26138.659749141
2017-12-18 00:20:00,24814.9423533322,25915.9551773865,25581.9609517326
2017-12-18 00:30:00,24288.6559398438,25539.3221267918,25054.0388446847
2017-12-18 00:40:00,23816.1942681094,25213.0097483863,24492.0069381646
2017-12-18 00:50:00,23427.4599843148,24915.3579532902,23932.9048746173
2017-12-18 01:00:00,23218.1415290429,24626.9275098163,23554.0393045185
2017-12-18 01:10:00,22919.1151546505,24334.2253644278,23299.133328672
2017-12-18 01:20:00,22703.8161681978,24032.0052724933,23056.8638209796
2017-12-18 01:30:00,22536.3614020366,23723.7301044355,22798.4727057144
2017-12-18 01:40:00,22261.2571329308,23420.1579606426,22545.1951595268
2017-12-18 01:50:00,22255.2766114683,23136.3927231696,22252.3543236875
2017-12-18 02:00:00,21950.2697058951,22888.0463381231,21957.539215507
2017-12-18 02:10:00,21728.9901979799,22687.3348857879,21658.4212790997
2017-12-18 02:20:00,21513.6912018089,22539.9393569083,21480.887384386
2017-12-18 02:30:00,21388.1001247584,22443.3036062556,21419.6538999276
2017-12-18 02:40:00,21382.1196032959,22386.747592883,21311.4573407325
2017-12-18 02:50:00,21423.9832924066,22353.4018116417,21139.5914009615
2017-12-18 03:00:00,21065.1516450794,22323.5922525163,21086.289454143
2017-12-18 03:10:00,21071.1321762602,22278.9989366101,21131.5516860827
2017-12-18 03:20:00,20945.5410992098,22206.7363910659,21201.293925866
2017-12-18 03:30:00,20813.9694909785,22102.4973895256,21261.680518121
2017-12-18 03:40:00,20616.6120883499,21972.0655611772,21361.1714134878
2017-12-18 03:50:00,20790.0473856919,21830.8084189578,21453.3829316229
2017-12-18 04:00:00,20861.81371127,21701.1525113158,21454.8908832036
2017-12-18 04:10:00,20819.9500221593,21608.44231555,21508.1344760256
2017-12-18 04:20:00,20622.5926195307,21575.9168878915,21642.945150839
2017-12-18 04:30:00,20951.5216303906,21619.7378356555,21827.4121697025
2017-12-18 04:40:00,21166.8206168433,21745.0280826658,22105.0776947232
2017-12-18 04:50:00,21453.885928874,21943.7248939758,22384.9565140443
2017-12-18 05:00:00,21543.5938382763,22194.7388435184,22437.8731699819
2017-12-18 05:10:00,21609.3796423919,22466.4987465027,22380.029407493
2017-12-18 05:20:00,21370.1585506527,22721.5264069489,22361.8445980932
2017-12-18 05:30:00,21992.1334047241,22922.3051675578,22463.9657253865
2017-12-18 05:40:00,22721.7577520219,23037.4538366904,22560.676664013
2017-12-18 05:50:00,22500.4782343884,23047.1406960469,22354.2700511442
2017-12-18 06:00:00,22219.3934438201,22946.7868927923,22011.7094061876
2017-12-18 06:10:00,22416.7508464486,22748.3952434845,21755.6769287461
2017-12-18 06:20:00,22452.6340140969,22479.2481681029,21701.9550100549
2017-12-18 06:30:00,22028.016562654,22178.173581899,21817.6164848644
2017-12-18 06:40:00,21555.5549006379,21889.9977609156,21854.3357235945
2017-12-18 06:50:00,20610.6315571691,21659.1135745456,21776.3248373168
2017-12-18 07:00:00,21107.0153439084,21523.2356342435,21730.8435889819
2017-12-18 07:10:00,21483.7885653415,21508.3660980781,21934.7292097246
2017-12-18 07:20:00,21794.7759923772,21625.766472404,22205.387336114
2017-12-18 07:30:00,21932.3281220709,21871.3651540921,22605.2302226277
2017-12-18 07:40:00,22105.7634194129,22227.5958121033,23121.9219425726
2017-12-18 07:50:00,22356.9455735138,22667.2381041431,23665.3504126266
2017-12-18 08:00:00,23020.784116696,23158.4967065138,24303.6006728884
2017-12-18 08:10:00,23822.1747992902,23670.3668903002,24850.7471200752
2017-12-18 08:20:00,24163.0648627934,24177.3262783564,25477.115804604
2017-12-18 08:30:00,24629.546003347,24662.5604679582,25960.675528584
2017-12-18 08:40:00,25090.0466127197,25119.2393959567,26298.7871404211
2017-12-18 08:50:00,25538.5861791676,25549.750219054,26696.6850823533
2017-12-18 09:00:00,26196.4441911689,25963.1856383571,27148.4546692207
2017-12-18 09:10:00,26399.7821249783,26371.7090484087,27561.9027294791
2017-12-18 09:20:00,27063.6206681604,26786.6094216394,28053.8383538499
2017-12-18 09:30:00,27601.8681440105,27214.8853371945,28716.3561074008
2017-12-18 09:40:00,27900.8945184029,27657.0572944073,29477.0512828061
2017-12-18 09:50:00,28098.2519210315,28106.6310840687,30066.8582459667
2017-12-18 10:00:00,28391.2977642431,28551.2793857661,30572.2770940722
2017-12-18 10:10:00,29097.0000062543,28975.4457384003,30922.0261371314
2017-12-18 10:20:00,29425.9290171142,29363.7772939504,31245.4837765615
2017-12-18 10:30:00,29419.9484859333,29704.6196768139,31592.4917775675
2017-12-18 10:40:00,29390.045849466,29992.7932595968,31888.4776323847
2017-12-18 10:50:00,29730.9359129691,30231.0179726657,32166.8521601503
2017-12-18 11:00:00,30059.8649238289,30429.633867551,32430.8623007004
2017-12-18 11:10:00,30436.6381549803,30604.6209891253,32552.8871625865
2017-12-18 11:20:00,30448.5992076236,30774.2830045771,32633.1161247779
2017-12-18 11:30:00,30472.5213129102,30955.2512552759,32704.752284159
2017-12-18 11:40:00,30526.3460643825,31158.6291056148,32982.0687016569
2017-12-18 11:50:00,30334.9691832164,31387.0952839185,33155.3944048642
2017-12-18 12:00:00,30657.9176628954,31633.6162248435,33259.6484533465
2017-12-18 12:10:00,31100.4766981625,31882.1114420094,33249.1521227499
2017-12-18 12:20:00,31566.957838716,32110.030799667,33267.5490636329
2017-12-18 12:30:00,31483.2304507763,32292.413279205,33200.6543721106
2017-12-18 12:40:00,31489.2109819571,32406.6810369117,33092.1243042394
2017-12-18 12:50:00,31824.1205142794,32437.2451691942,33097.7991646752
2017-12-18 13:00:00,31740.393136058,32378.99997088,33067.8886148432
2017-12-18 13:10:00,31722.4515522339,32238.9660590508,33053.357246863
2017-12-18 13:20:00,31501.1720346004,32035.679290194,33021.8832898593
2017-12-18 13:30:00,31387.5420101932,31796.3509638061,32940.1266386489
2017-12-18 13:40:00,30944.9829846446,31552.2647431801,32934.6808490074
2017-12-18 13:50:00,30753.6061034785,31333.2417701555,33107.0727987578
2017-12-18 14:00:00,30436.6381549803,31162.2239919826,33193.907730737
2017-12-18 14:10:00,30574.190284674,31051.0492148764,33210.3960233294
2017-12-18 14:20:00,30675.8592467196,30998.3081723141,33112.2548803498
2017-12-18 14:30:00,30651.937141433,30989.811339291,32943.0113854336
2017-12-18 14:40:00,30723.7034670111,31001.7136879124,32653.9877032468
2017-12-18 14:50:00,30651.937141433,31005.835570152,32333.6249391347
2017-12-18 15:00:00,30550.2681696691,30976.2724881079,32075.780550309
2017-12-18 15:10:00,30616.0539737847,30896.0917104069,31792.4478547741
2017-12-18 15:20:00,30328.9886520356,30762.8302422829,31614.6875482066
2017-12-18 15:30:00,30430.6576237995,30591.6600107,31508.0546507054
2017-12-18 15:40:00,30281.1444414624,30415.453147992,31482.449335789
2017-12-18 15:50:00,30023.9817561807,30281.5036503823,31479.0761142799
2017-12-18 16:00:00,29778.7801332606,30245.2518651983,31457.9868112674
2017-12-18 16:10:00,29970.1570144267,30361.9109741706,31337.9051041089
2017-12-18 16:20:00,29922.3127941352,30677.3095897878,31074.4147385016
2017-12-18 16:30:00,29988.0985885325,31219.4636520233,30744.9895613296
2017-12-18 16:40:00,30628.015026428,31992.3326031104,30569.6538888881
2017-12-18 16:50:00,31226.0677752129,32972.9027683085,30674.1635986781
2017-12-18 17:00:00,32135.1079413152,34112.2234250013,31114.4703228704
2017-12-18 17:10:00,33923.2856467706,35340.3837251898,31838.6432254173
2017-12-18 17:20:00,36949.4325389065,36574.7693822324,33034.4931406621
2017-12-18 17:30:00,38283.0901564516,37730.388350702,34777.0896393793
2017-12-18 17:40:00,38582.1165308441,38730.7000519258,37166.9769098508
2017-12-18 17:50:00,38887.1234266989,39517.2854429901,39408.9969936418
2017-12-18 18:00:00,38869.1818428748,40056.8736112345,40856.8981900469
2017-12-18 18:10:00,38791.4349861159,40344.6652269697,41376.3774867346
2017-12-18 18:20:00,38582.1165308441,40403.4921705591,41559.0506848831
2017-12-18 18:30:00,38205.3432996927,40279.0240384705,41604.8091447492
2017-12-18 18:40:00,38342.8954293864,40031.861971743,41519.5139372147
2017-12-18 18:50:00,38312.992792919,39727.8421329784,41416.5923239571
2017-12-18 19:00:00,38324.9538455623,39428.1253430483,41400.2297285438
2017-12-18 19:10:00,38396.7201808588,39180.6361621597,41337.0709914978
2017-12-18 19:20:00,38187.4017158686,39014.1410509475,41168.5201364312
2017-12-18 19:30:00,37834.5505997221,38935.7731278488,41150.4366016161
2017-12-18 19:40:00,37589.348976802,38932.2076780004,41186.6254299391
2017-12-18 19:50:00,37625.2321347319,38974.0746375023,41245.2967937482
2017-12-18 20:00:00,37403.9526170984,39022.6687960314,41286.3485540457
2017-12-18 20:10:00,37738.8621591391,39037.6739029696,41223.8028869827
2017-12-18 20:20:00,37595.3294982645,38984.5078343867,40979.4889446265
2017-12-18 20:30:00,37523.5631726864,38840.0341916009,40665.3860014106
2017-12-18 20:40:00,37170.7120468216,38595.7387697269,40419.8473309491
2017-12-18 20:50:00,36799.9193468511,38257.9675035564,40063.6898223086
2017-12-18 21:00:00,36488.9319198153,37845.3719822285,39698.9744305535
2017-12-18 21:10:00,35968.6260375078,37384.2090241738,39181.4913657756
2017-12-18 21:20:00,35472.2422604868,36902.5033888996,38613.7230822813
2017-12-18 21:30:00,35161.254833451,36424.2462155846,38073.4801159395
2017-12-18 21:40:00,34658.8905252492,35964.7429284176,37495.1708298033
2017-12-18 21:50:00,34545.2605008421,35527.9611585707,36781.6799489255
2017-12-18 22:00:00,33911.3245941273,35106.3167602293,36121.5459930405
2017-12-18 22:10:00,33707.9866603179,34682.8553411713,35405.1043887295
2017-12-18 22:20:00,33289.3497400558,34235.329458826,34664.1314291926
2017-12-18 22:30:00,32601.5890818687,33741.3226079662,33837.4142685416
2017-12-18 22:40:00,32338.4458751245,33183.3928859419,32928.3938205081
2017-12-18 22:50:00,31776.2762939879,32553.2308338653,31966.5673029319
2017-12-18 23:00:00,30915.0803481772,31854.0383067172,31012.5918535994
2017-12-18 23:10:00,30215.3586373468,31100.6935395795,30072.0462421986
2017-12-18 23:20:00,29491.7148115115,30317.700532556,29241.5506571445
2017-12-18 23:30:00,28797.9736318619,29535.3445668965,28556.772168092
2017-12-18 23:40:00,28175.9987777904,28784.8096660435,27822.4759990386
2017-12-18 23:50:00,27530.101808714,28093.1963307802,27054.7570804588
2017-12-19 00:00:00,25609.9543845687,27479.3771162301,26449.3610394713
2017-12-19 00:10:00,25156.1551112999,26951.4473189258,25899.616333439
2017-12-19 00:20:00,24887.4581715205,26506.2061793004,25315.7651633983
2017-12-19 00:30:00,24362.0063855053,26130.7050124076,24730.8993407437
2017-12-19 00:40:00,23890.2939816241,25805.5007454819,24267.1179142327
2017-12-19 00:50:00,23502.176184033,25508.9332465889,23973.5723261173
2017-12-19 01:00:00,23293.1896828624,25221.5632419119,23630.2561398468
2017-12-19 01:10:00,22994.6375286301,24929.8976367117,23286.2253225213
2017-12-19 01:20:00,22779.6799806878,24628.690146083,23049.1840917641
2017-12-19 01:30:00,22612.4907778107,24321.4036011048,22811.548301934
2017-12-19 01:40:00,22337.8227912596,24018.796063753,22552.6164745799
2017-12-19 01:50:00,22331.8517541908,23735.9713786041,22334.9485675268
2017-12-19 02:00:00,22027.3285531867,23488.5414552199,22206.8138565244
2017-12-19 02:10:00,21806.3999681755,23288.7223382771,22069.356383581
2017-12-19 02:20:00,21591.4424105303,23142.1949838489,21923.8327149653
2017-12-19 02:30:00,21466.0505059467,23046.4032129747,21860.8301347566
2017-12-19 02:40:00,21460.0794688779,22990.6669519153,21774.2156841112
2017-12-19 02:50:00,21501.8767671714,22958.1166636714,21639.82562136
2017-12-19 03:00:00,21143.6141840332,22929.0783073193,21514.8765633254
2017-12-19 03:10:00,21149.585230805,22885.2318739977,21400.3768197372
2017-12-19 03:20:00,21024.1933262215,22813.6918618303,21299.667251027
2017-12-19 03:30:00,20892.8303748662,22710.1510163852,21256.1527692709
2017-12-19 03:40:00,20695.7859575362,22580.3929397244,21284.1655140794
2017-12-19 03:50:00,20868.946207185,22439.7851186069,21298.4213689356
2017-12-19 04:00:00,20940.5987199315,22310.7540762523,21312.9771909256
2017-12-19 04:10:00,20898.801421638,22218.6442656806,21456.3334391274
2017-12-19 04:20:00,20701.757004308,22186.6947197957,21604.770481119
2017-12-19 04:30:00,21030.1643729933,22231.0670235375,21760.4280465064
2017-12-19 04:40:00,21245.1219209356,22356.884079307,22103.2327725957
2017-12-19 04:50:00,21531.7319816244,22556.0831316891,22468.5485919645
2017-12-19 05:00:00,21621.2976249832,22807.5747351025,22611.8855381187
2017-12-19 05:10:00,21686.9791006608,23079.7876861976,22556.8517731828
2017-12-19 05:20:00,21448.1373850373,23335.2437713916,22453.5274545727
2017-12-19 05:30:00,22069.1258611831,23536.4263167395,22399.8259521647
2017-12-19 05:40:00,22797.5931113001,23651.9541149132,22402.3955901255
2017-12-19 05:50:00,22576.664516586,23661.9954328826,22166.1400758302
2017-12-19 06:00:00,22296.0254929661,23561.9714040401,22048.7811648887
2017-12-19 06:10:00,22493.069910296,23363.8848321309,22026.7364233151
2017-12-19 06:20:00,22528.8961715207,23095.0181252807,22060.6088783272
2017-12-19 06:30:00,22104.9521127049,22794.1991878474,22162.7699429091
2017-12-19 06:40:00,21633.2397185267,22506.2542859408,22182.5042795761
2017-12-19 06:50:00,20689.8149107645,22275.5762799819,22161.5494112935
2017-12-19 07:00:00,21185.4114920297,22139.8797734142,22067.2382329781
2017-12-19 07:10:00,21561.5871960773,22125.1669172567,22101.4199153055
2017-12-19 07:20:00,21872.0814341502,22242.6992117766,22395.6787267358
2017-12-19 07:30:00,22009.4154225743,22488.4050487193,22834.359824822
2017-12-19 07:40:00,22182.5756722231,22844.7180928818,23324.1038393829
2017-12-19 07:50:00,22433.3594813902,23284.417998769,23881.4765810806
2017-12-19 08:00:00,23096.1452558295,23775.7094404445,24505.0506796759
2017-12-19 08:10:00,23896.2650283959,24287.5876877172,25036.5261148493
2017-12-19 08:20:00,24236.6144809217,24794.5303631279,25485.2937120422
2017-12-19 08:30:00,24702.3558380311,25279.7230646017,25688.1282962921
2017-12-19 08:40:00,25162.1261483687,25736.3357306016,25862.2275708575
2017-12-19 08:50:00,25609.9543845687,26166.7555204045,26473.9848120246
2017-12-19 09:00:00,26266.7691122362,26580.0751386542,27500.3895130529
2017-12-19 09:10:00,26469.784576338,26988.4579843928,28181.0851727378
2017-12-19 09:20:00,27132.5703507773,27403.1930355126,28648.7288171354
2017-12-19 09:30:00,27669.9642303361,27831.278877582,29066.4373947716
2017-12-19 09:40:00,27968.5163845684,28273.2360173197,29558.9208179945
2017-12-19 09:50:00,28165.5608018984,28722.5702538631,30148.1596628024
2017-12-19 10:00:00,28458.141909359,29166.9542761072,30698.6625094799
2017-12-19 10:10:00,29162.7249917947,29590.8316332211,31028.3698574759
2017-12-19 10:20:00,29491.13236048,29978.8494884126,31265.0278656536
2017-12-19 10:30:00,29485.1613137083,30319.3534782679,31603.8712897972
2017-12-19 10:40:00,29455.3060992553,30607.1639885408,31944.1990082657
2017-12-19 10:50:00,29795.6555517812,30845.0009637048,32131.0529443537
2017-12-19 11:00:00,30124.0629204664,31043.2044703555,32381.725302519
2017-12-19 11:10:00,30500.238634217,31217.7545693887,32689.6663884218
2017-12-19 11:20:00,30512.1807180576,31386.9549449727,32942.7183481425
2017-12-19 11:30:00,30536.0648857387,31567.4369564138,33084.3047953504
2017-12-19 11:40:00,30589.8042775758,31770.3039869976,33144.2839157659
2017-12-19 11:50:00,30398.7308973146,31998.234784896,33323.9740519939
2017-12-19 12:00:00,30721.1672192281,32244.1958055675,33531.6353908372
2017-12-19 12:10:00,31163.0244086563,32492.1065843868,33554.781822953
2017-12-19 12:20:00,31628.7657657657,32719.4170083125,33617.5116452513
2017-12-19 12:30:00,31545.1711594757,32901.166082393,33527.8988181881
2017-12-19 12:40:00,31551.1422062475,33014.775987527,33376.0276428408
2017-12-19 12:50:00,31885.5206120015,33044.6578456818,33385.3486819889
2017-12-19 13:00:00,31801.9260154145,32985.7059781942,33416.5404885809
2017-12-19 13:10:00,31784.0128848021,32844.9410296028,33206.3323383097
2017-12-19 13:20:00,31563.084290088,32640.8988847989,32923.0726225113
2017-12-19 13:30:00,31449.6344693451,32400.7908726284,32587.8135681004
2017-12-19 13:40:00,31007.7772896199,32155.9006866785,32322.3263968983
2017-12-19 13:50:00,30816.7039093587,31936.0495000258,32237.5825908791
2017-12-19 14:00:00,30500.238634217,31764.1792921004,32143.4228381848
2017-12-19 14:10:00,30637.5726226411,31652.1279022375,31947.2012153849
2017-12-19 14:20:00,30739.0803498405,31598.4860979744,31662.7792093026
2017-12-19 14:30:00,30715.1961821593,31589.0643893048,31465.1932919482
2017-12-19 14:40:00,30786.8486949058,31600.0177842691,31505.2467673762
2017-12-19 14:50:00,30715.1961821593,31603.166671712,31824.7369651342
2017-12-19 15:00:00,30613.688445257,31572.6065915362,31823.8501704435
2017-12-19 15:10:00,30679.3699209346,31491.4048511063,31497.6991163957
2017-12-19 15:20:00,30392.7598505429,31357.0984953245,31217.9399365883
2017-12-19 15:30:00,30494.2675874452,31184.8594917534,31132.87395405
2017-12-19 15:40:00,30344.9915151805,31007.5600142528,31238.5241064744
2017-12-19 15:50:00,30088.2366592417,30872.4941014988,31249.5901436703
2017-12-19 16:00:00,29843.4238968464,30835.1021441961,31219.347256271
2017-12-19 16:10:00,30034.4972771076,30950.5973683758,31074.1350484556
2017-12-19 16:20:00,29986.7289320423,31264.8084317481,30848.7279789568
2017-12-19 16:30:00,30052.410398017,31805.7513204279,30709.7933931929
2017-12-19 16:40:00,30691.3120047752,32577.3855237074,30874.8404224128
2017-12-19 16:50:00,31288.4163132398,33556.6974148212,31261.9890468052
2017-12-19 17:00:00,32196.0148500744,34694.7363200422,31750.0501381921
2017-12-19 17:10:00,33981.3567189937,35921.5914411726,32432.7514085525
2017-12-19 17:20:00,37002.7045031357,37154.6485422824,33516.4903856447
2017-12-19 17:30:00,38334.2470987862,38308.9156295645,35110.2693773298
2017-12-19 17:40:00,38632.7992530185,39307.8521768723,37273.8558095998
2017-12-19 17:50:00,38937.3224443196,40093.0391947224,39390.8555813431
2017-12-19 18:00:00,38919.4093137073,40631.205824787,40695.5174307072
2017-12-19 18:10:00,38841.785754189,40917.5527926096,41252.2277606229
2017-12-19 18:20:00,38632.7992530185,40974.9120346839,41483.7159311396
2017-12-19 18:30:00,38256.6235392679,40848.9532045041,41595.5063216393
2017-12-19 18:40:00,38393.957527692,40600.2775010291,41551.5958004923
2017-12-19 18:50:00,38364.1023132391,40294.7211456718,41474.417027981
2017-12-19 19:00:00,38376.0443970797,39993.4450190037,41328.8514417144
2017-12-19 19:10:00,38447.6969195291,39744.3737418187,41224.6266921833
2017-12-19 19:20:00,38238.7104086556,39576.2738362223,41120.7556093484
2017-12-19 19:30:00,37886.4188722891,39496.2784830049,41152.9667739481
2017-12-19 19:40:00,37641.6061098939,39491.0630305355,41288.3150048293
2017-12-19 19:50:00,37677.4323614156,39531.2574790235,41339.433951778
2017-12-19 20:00:00,37456.5037667015,39578.15668313,41381.6839891723
2017-12-19 20:10:00,37790.8821821586,39591.4444580925,41214.533961724
2017-12-19 20:20:00,37647.5771469627,39536.5387467066,40952.6001497723
2017-12-19 20:30:00,37575.9246342163,39390.3032178827,40662.4913816727
2017-12-19 20:40:00,37223.6330881468,39144.2237351919,40348.8023537543
2017-12-19 20:50:00,36853.4284211681,38804.6463027443,39964.1696790506
2017-12-19 21:00:00,36542.9341830952,38390.222579856,39537.3072776212
2017-12-19 21:10:00,36023.4534438517,37927.2094559906,39045.5180661339
2017-12-19 21:20:00,35527.8568722894,37443.6317625421,38638.8658507032
2017-12-19 21:30:00,35217.3626342165,36963.4807114266,38128.4067142874
2017-12-19 21:40:00,34715.7950158824,36502.0618004175,37526.3624820762
2017-12-19 21:50:00,34602.3451951395,36063.3427351172,36662.5766349842
2017-12-19 22:00:00,33969.4146351531,35639.7394449827,35784.3446115716
2017-12-19 22:10:00,33766.3991710513,35214.2976139032,34981.1740952948
2017-12-19 22:20:00,33348.4261590073,34764.7698762551,34204.0554304103
2017-12-19 22:30:00,32661.7562071838,34268.7398045915,33355.1187160087
2017-12-19 22:40:00,32399.0303141762,33708.7655748731,32470.3063919016
2017-12-19 22:50:00,31837.7522669362,33076.5378076495,31621.9153007207
2017-12-19 23:00:00,30977.9220751669,32375.2584381631,30821.7533162387
